project_name,proponent,region,province,municipalities,project_type,power_mw,status,source,url,updated_at
Impianto FER agrivoltaico - Comune di Lucera (FG) - 75.563 MW,,Puglia,FG,Lucera,Puglia VIA FER - agrivoltaico,75.563,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:44.992791
Impianto FER fotovoltaico - Comune di Torre Santa Susanna (BR) - 10.75 MW,,Puglia,BR,Torre Santa Susanna,Puglia VIA FER - fotovoltaico,10.75,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.138062
"Impianto FER agrivoltaico - Comune di San Pancrazio Salentino (BR), San Donaci e Cellino San Marco (BR) - 53.15 MW",,Puglia,BR,"San Pancrazio Salentino (BR), San Donaci e Cellino San Marco",Puglia VIA FER - agrivoltaico,53.15,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.513857
"Provvedimento Autorizzatorio Unico Regionale n° G16382 del 25/11/2022 Determinazione n. G08808 del 07/07/2022 - Favorevole con prescrizioni Realizzazione di un impianto FV potenza 13341,18 KWp in loc. V. del Genio Civile denominato Aprilia 2",NEW SOLAR 3 SRL,Lazio,Latina,Aprilia,VIA,13.34118,positivo,lazio,https://regionelazio.app.box.com/v/VIA-077-2020,2026-04-26T08:07:23.613789
"Determinazione n°G00680 del 26/01/2021 - Archiviato Realizzazione impianto FV Sezze 3 da 10,0079 MWp in loc. Via del Pesce snc",SEZZE 3 SRL,Lazio,Latina,Sezze,VERIFICA,10.0079,archiviato,lazio,https://regionelazio.app.box.com/v/VIA-126-2020,2026-04-26T08:07:23.628877
Impianto FER fotovoltaico - Comune di Francavilla Fontana (BR) - 17.37 MW,,Puglia,BR,Francavilla Fontana,Puglia VIA FER - fotovoltaico,17.37,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.197318
"REALIZZAZIONE ED ESERCIZIO DI UN IMPIANTO FOTOVOLTAICO DELLA POTENZA DI 1924,56 KWP E DI TUTTE LE RELATIVE OPERE CONNESSE ED INFRASTRUTTURE, DA REALIZZARSI NEL COMUNE DI AUGUSTA(SR), C/DA CONTADO, DISTINTO AL CATASTO TERRENI AL FOGLIO 12, PARTICELLE 234-2",SOLVESTIA 1 SRL,Sicilia,SR,"AUGUSTA, DI AUGUSTA",Verifica di Assoggettabilita a VIA (art.19),1.92456,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=227&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.878564
"“PROGETTO DELL’IMPIANTO FOTOVOLTAICO DA 45 MW E DELLE RELATIVE OPERE PER LA CONNESSIONE ALLA RETE DI TRASMISSIONE NAZIONALE, DA REALIZZARSI NEL COMUNE DI VIZZINI (CT), IN LOCALITÀ POGGIO DEL LAGO”",QAIR ITALIA S.R.L.,Sicilia,CT,"VIZZINI, DI VIZZINI",Verifica di Assoggettabilita a VIA (art.19),45.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=995&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.035755
Impianto FER agrivoltaico - Comune di Lesina (FG) - 111.13 MW,,Puglia,FG,Lesina,Puglia VIA FER - agrivoltaico,111.13,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.230577
"IMPIANTO FOTOVOLTAICO COMUNE DI MARSALA (TP) POT. NOM. 23,8488 MW",SOLANING 1 SRL,Sicilia,TP,"MARSALA, DI MARSALA",V.I.A. (art.23 - 27bis),23.8488,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1257&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.126574
"IMPIANTO FOTOVOLTAICO COMUNE DI MARSALA (TP) POT. NOM. 12,2436 MW",SOLANING 2 SRL,Sicilia,TP,"MARSALA, DI MARSALA",V.I.A. (art.23 - 27bis),12.2436,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1266&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.128208
Impianto FER agrivoltaico - Comune di Ascoli Satriano (FG) - 30.04 MW,,Puglia,FG,Ascoli Satriano,Puglia VIA FER - agrivoltaico,30.04,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.232185
Impianto FER agrivoltaico - Comune di Gravina in Puglia (BA) - 39.19 MW,,Puglia,BA,Gravina in Puglia,Puglia VIA FER - agrivoltaico,39.19,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.247971
Provvedimento Autorizzatorio Unico Regionale n° G00532 del 22/01/20120 Favorevole con Prescrizioni - Impianto fotovoltaico a terra della potenza di 73 MWp connesso alla RTN in loc. Casale Mazzocchio Determinazione G18674 del 27/12/2019 - Favorevole con Prescrizioni,SOLAR ITALY 6 SRL,Lazio,Latina,Pontinia,VIA,73.0,positivo,lazio,https://regionelazio.app.box.com/v/VIA-017-2019,2026-04-26T08:07:23.761908
"Realizzazione impianto fotovoltaico a terra potenza 21,504 MWp in loc. Casalino - Determinazione n°G12653 del 30/10/2020 Favorevole con prescrizioni - Provvedimento Autorizzatorio Unico Regionale n° G04722 del 27/04/2021 - Favorevole con prescrizioni",LIMES 2 SRL,Lazio,Viterbo,Tuscania,VIA,21.504,positivo,lazio,https://regionelazio.app.box.com/v/075-2018,2026-04-26T08:07:23.774180
Impianto FER agrivoltaico - Comune di Statte - Taranto (TA) - 16.483 MW,,Puglia,TA,Statte - Taranto,Puglia VIA FER - agrivoltaico,16.483,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.383860
Impianto FER agrivoltaico - Comune di Foggia (FG) - 33.406 MW,,Puglia,FG,Foggia,Puglia VIA FER - agrivoltaico,33.406,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.251218
"26/01/2024 - REALIZZAZIONE DI UN PARCO AGRIVOLTAICO PER LA PRODUZIONE DI ENERGIA ELETTRICA, CON POTENZA NOMINALE PARI A 6,004 MW, alla Località Santa Croce DELLE OPERE CONNESSE E DELLE INFRASTRUTTURE INDISPENSABILI.",Tombelle srl,Lazio,Frosinone,Pignataro Interamna,VERIFICA,6.004,,lazio,https://regionelazio.app.box.com/v/VIA-015-2024,2026-04-26T08:07:23.345779
"REALIZZAZIONE ED ESERCIZIO DI UN IMPIANTO FOTOVOLTAICO DELLA POTENZA DI 3000 KWP E DI TUTTE LE RELATIVE OPERE CONNESSE ED INFRASTRUTTURE, DA REALIZZARSI NEL COMUNE DI PIAZZA ARMERINA (EN), C/DA CAMEMI, DISTINTO AL CATASTO TERRENI AL FOGLIO 216 PARTICELLE",EDERA SOL SRL,Sicilia,EN,"PIAZZA ARMERINA, DI PIAZZA ARMERINA",Verifica di Assoggettabilita a VIA (art.19),3.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=185&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.834356
"IMPIANTO FOTOVOLTAICO DENOMINATO \POZZILLO FV PRIMO STRALCIO\"" DELLA POTENZA COMPLESSIVA DI 16,393 MWP""",WILLIAM WEST 2 SRL,Sicilia,,,V.I.A. (art.23 - 27bis),16.393,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=128&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.844160
"IMPIANTO FOTOVOLTAICO DA 130 MW DENOMINATO \GRECALE\"" IN MAZARA DEL VALLO (TP).""",ALTA CAPITAL 1 S.R.L.,Sicilia,TP,,V.I.A. (art.23 - 27bis),130.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1032&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.052002
Impianto FER agrivoltaico - Comune di San Giovanni Rotondo (FG) - 55 MW,,Puglia,FG,San Giovanni Rotondo,Puglia VIA FER - agrivoltaico,55.0,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.258159
Impianto FER fotovoltaico - Comune di Ascoli Satriano (FG) - 60.152 MW,,Puglia,FG,Ascoli Satriano,Puglia VIA FER - fotovoltaico,60.152,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.270991
Impianto FER agrivoltaico - Comune di Brindisi (BR) - 27.308 MW,,Puglia,BR,Brindisi,Puglia VIA FER - agrivoltaico,27.308,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.282282
Realizzazione Impianto FV da 15 MWp in loc. Giannettoli connesso nel,ELLOMAY SOLAR ITALY FOUR SRL,Lazio,,di Cisterna di Latina (LT) Scarica Elaborati Progettuali Responsabile : Paola Pelone Tipologia : VIA Email : ppelone@regione.lazio.it - Telefono : 651689369 Proponente : ELLOMAY SOLAR ITALY FOUR SRL Comune : 422,VIA,15.0,,lazio,https://regionelazio.box.com/v/VIA-085-2020,2026-04-26T08:07:23.639348
LOTTO DI IMPIANTI FOTOVOLTAICI DENOMINATO “BUCCHERI”,LIGHTSOURCE RENEWABLE ENERGY ITALY SPV 3 SRL,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1181&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.091826
Provvedimento Autorizzatorio Unico Regionale n° G07411 del 31/05/2019 Favorevole con Prescrizioni Impianto fotovoltaico a terra della potenza di circa 90 MWp connesso alla RTN in loc. Campomorto - Determinazione n. G06920 del 22/05/2019 Favorevole con prescrizioni,CFR S.R.L.,Lazio,Viterbo,Montalto di Castro,VIA,90.0,positivo,lazio,https://regionelazio.box.com/v/051-2018,2026-04-26T08:07:23.785695
Impianto FER agrivoltaico - Comune di Monteiasi (TA) - 17.41 MW,,Puglia,TA,Monteiasi,Puglia VIA FER - agrivoltaico,17.41,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:44.980976
Impianto FER agrivoltaico - Comune di Soleto (LE) - 33.57 MW,,Puglia,LE,Soleto,Puglia VIA FER - agrivoltaico,33.57,Aperto,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.348454
"PROGETTO PER LE REALIZZAZIONE DI UN IMPIANTO FOTOVOLTAICO DELLA POTENZA DI 7,5 MW",MTS1 SRL,Sicilia,,,V.I.A. (art.23 - 27bis),7.5,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=170&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.853405
"Realizzazione impianto fotovoltaico a terra connesso alla rete elettrica di distribuzione della potenza di 6090,975 kwp tra via Migliara 48 SX e Strada del Quartaccio. Determinazione n° G01761 del 19/02/2021 - Escluso dal procedimento di Via con prescrizioni Determinazione n° G04322 dell’01/04/2026 – Proroga Favorevole",PONTINIA B FOTOVOLTAICO SRL,Lazio,Latina,Pontinia,VERIFICA,6.090975,positivo,lazio,https://regionelazio.app.box.com/v/VIA-118-2020,2026-04-26T08:07:23.644646
PROGETTO IMPIANTO FOTOVOLTAICO DENOMINATO BALCHINO,CALTAGIRONE SRL,Sicilia,,,Verifica di Assoggettabilita a VIA (art.19),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=852&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.906150
Impianto FER agrivoltaico - Comune di San Severo (FG) - 22 MW,,Puglia,FG,San Severo,Puglia VIA FER - agrivoltaico,22.0,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.700493
"Realizzazione impianto FV della potenza di 4718,70 KWp in loc. Via Pontina - Determinazione n°G06017 del 21/05/2021 Escluso dal procedimento di Via con prescrizioni",LATINA B FOTOVOLTAICO SRL,Lazio,Latina,Latina,VERIFICA,4.7187,,lazio,https://regionelazio.app.box.com/v/VIA-112-2020,2026-04-26T08:07:23.646915
"Determinazione n°G00408 del 20/01/2021 Escluso dal procedimento di Via con prescrizioni – Realizzazione impianto FV potenza 950,4 KWp in loc. Zona Industriale Mazzocchio",FELICE VAI SRL,Lazio,Latina,Pontinia,VERIFICA,0.9504,,lazio,https://regionelazio.box.com/v/VIA-107-2020,2026-04-26T08:07:23.650593
Impianto FER agrivoltaico - Comune di Deliceto (FG) - 15.68 MW,,Puglia,FG,Deliceto,Puglia VIA FER - agrivoltaico,15.68,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.355400
Impianto FER fotovoltaico - Comune di Galatina (LE) - 11.97 MW,,Puglia,LE,Galatina,Puglia VIA FER - fotovoltaico,11.97,Aperto,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.375666
Impianto FER agrivoltaico - Comune di Brindisi (FG) - 30.15 MW,,Puglia,FG,Brindisi,Puglia VIA FER - agrivoltaico,30.15,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.377302
"IMPIANTO AGRO-FOTOVOLTAICO DENOMINATO “S&P 6” CON POTENZA DI PICCO 139.846,50 KWP E POTENZA NOMINALE 100.000,00 KW",S&P 6 SRL,Sicilia,,,V.I.A. (art.23 - 27bis),139.8465,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1041&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.056562
Realizzazione Impianto di produzione di energia da fonte fotovoltaica - Potenza Nominale 20 MW loc. Mezzagnone Fosso del Sasso,QAIR ITALIA SRL,Lazio,Viterbo,Montalto di Castro,VIA,20.0,,lazio,https://regionelazio.app.box.com/v/VIA-057-2020,2026-04-26T08:07:23.652310
IMPIANTO FOTOVOLTAICO BUTERA BURGIO: PROCEDURA DI VIA (ART.23 - 27BIS),EF SOLARE ITALIA SPA,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1103&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.066704
Impianto FER fotovoltaico - Comune di Deliceto (FG) - 134.904 MW,,Puglia,FG,Deliceto,Puglia VIA FER - fotovoltaico,134.904,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.115799
Impianto FER agrivoltaico - Comune di Galatina (LE) - 54.4 MW,,Puglia,LE,Galatina,Puglia VIA FER - agrivoltaico,54.4,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.119426
Impianto FER fotovoltaico - Comune di Statte (TA) - 18.043 MW,,Puglia,TA,Statte,Puglia VIA FER - fotovoltaico,18.043,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.418377
"PROGETTO PER LA COSTRUZIONE E L’ESERCIZIO DI UN IMPIANTO FOTOVOLTAICO GRID-CONNECTED DI TIPO RETROFIT SU SUOLO DELLA POTENZA NOMINALE COMPLESSIVA PARI A 18 MWP, COSTITUITO DA DUE LOTTI, 9.015,50 KWP LOTTO 1 E 8.993,92 KWP LOTTO 2, DENOMINATO “PEDALINO”",SOLAR ITALY XVIII S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),18.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1148&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.078012
Impianto FER agrivoltaico - Comune di Nardò (LE) - 14.25 MW,,Puglia,LE,Nardò,Puglia VIA FER - agrivoltaico,14.25,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.290073
Impianto FER fotovoltaico - Comune di Mottola (TA) - 35.52 MW,,Puglia,TA,Mottola,Puglia VIA FER - fotovoltaico,35.52,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.352131
Impianto FER agrivoltaico - Comune di Spinazzola (BT) - 60.18 MW,,Puglia,BT,Spinazzola,Puglia VIA FER - agrivoltaico,60.18,Aperto,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.357802
Impianto FER agrivoltaico - Comune di Castelluccio dei Sauri (FG) - 46.01 MW,,Puglia,FG,Castelluccio dei Sauri,Puglia VIA FER - agrivoltaico,46.01,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.371555
Impianto FER agrivoltaico - Comune di Brindisi (BR) - 11.96 MW,,Puglia,BR,Brindisi,Puglia VIA FER - agrivoltaico,11.96,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.373478
PROGETTO PER LA COSTRUZIONE E L’ESERCIZIO DI UN IMPIANTO FOTOVOLTAICO GRID-CONNECTED DI TIPO RETROFIT SU SUOLO DELLA POTENZA NOMINALE PARI A 24 MW DENOMINATO “PAVONE”,SOLAR ITALY XXII SRL,Sicilia,,,V.I.A. (art.23 - 27bis),24.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1152&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.079489
"IMPIANTO FOTOVOLTAICO DENOMINATO \SARDELLA\""""",FALCK RENEWABLES SICILIA S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1228&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.108239
REALIZZAZIONE DI UN IMPIANTO AGRO-FOTOVOLTAICO DA 15 MW E RELATIVE OPERE DI CONNESSIONE DA INSTALLARE IN COMUNE DI VALDERICE (TP) - LOCALITA' MAFI E MARTOGNELLA,REPOWER RENEWABLE SPA,Sicilia,TP,"VALDERICE, DI VALDERICE",V.I.A. (art.23 - 27bis),15.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1303&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.142512
"IMPIANTO AGRO-FOTOVOLTAICO A TERRA DENOMINATO “S&P 7”, DI POTENZA COMPLESSIVA PARI A 110.855,10 KWP (100.000 KW IN IMMISSIONE)",S&P 7 S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),110.8551,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1332&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.153757
Impianto FER agrivoltaico - Comune di Foggia (FG) - 32.5 MW,,Puglia,FG,Foggia,Puglia VIA FER - agrivoltaico,32.5,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.288102
Impianto FER fotovoltaico - Comune di Brindisi (BR) - 42.98 MW,,Puglia,BR,Brindisi,Puglia VIA FER - fotovoltaico,42.98,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.779286
"IMPIANTO FOTOVOLTAICO DENOMINATO \SOLE SICILIANO 1\""""",FALCK RENEWABLES SICILIA S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1156&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.082460
"PROGETTO PER LA REALIZZAZIONE DI IMPIANTO FOTOVOLTAICO DENOMINATO “BLUSOLAR PACHINO 1” DI POTENZA NOMINALE PARI A 12,635730 MWP DC (9,90 MW AC IN IMMISSIONE) E DELLE OPERE PER LA CONNESSIONE ALLA RETE ELETTRICA, SITO IN CONTRADA CARRUBELLA ,PACHINO (SR)",BLUSOLAR PACHINO 1 S.R.L.,Sicilia,SR,,V.I.A. (art.23 - 27bis),12.63573,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1169&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.086552
Impianto FER agrivoltaico - Comune di Foggia (FG) - 33.868 MW,,Puglia,FG,Foggia,Puglia VIA FER - agrivoltaico,33.868,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.430027
Impianto FER agrivoltaico - Comune di Salice Salentino (LE BR) - 42.334 MW,,Puglia,LE BR,Salice Salentino,Puglia VIA FER - agrivoltaico,42.334,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.432105
Impianto FER agrivoltaico - Comune di Castellaneta (TA) - 33.28 MW,,Puglia,TA,Castellaneta,Puglia VIA FER - agrivoltaico,33.28,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.637014
Impianto FER agrivoltaico - Comune di Cerignola (FG) - 40.07 MW,,Puglia,FG,Cerignola,Puglia VIA FER - agrivoltaico,40.07,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.638890
"IMPIANTO FOTOVOLTAICO DENOMINATO \VALLE DI ZASA\""""",FALCK RENEWABLES SICILIA S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1175&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.088218
IMPIANTO FOTOVOLTAICO DENOMINATO ISPICA 1,ISPICA 1 SRL,Sicilia,,,Verifica di Assoggettabilita a VIA (art.19),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1344&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.144442
Impianto FER agrivoltaico - Comune di Mesagne (BR) - 50 MW,,Puglia,BR,Mesagne,Puglia VIA FER - agrivoltaico,50.0,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.419561
Impianto FER agrivoltaico - Comune di Foggia (FG) - 103.314 MW,,Puglia,FG,Foggia,Puglia VIA FER - agrivoltaico,103.314,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.420569
Impianto FER agrivoltaico - Comune di Foggia (FG) - 76.77 MW,,Puglia,FG,Foggia,Puglia VIA FER - agrivoltaico,76.77,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.422722
Impianto FER agrivoltaico - Comune di Taranto (TA) - 21.97 MW,,Puglia,TA,Taranto,Puglia VIA FER - agrivoltaico,21.97,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.427309
Impianto FER agrivoltaico - Comune di Stornarella (FG) - 24.029 MW,,Puglia,FG,Stornarella,Puglia VIA FER - agrivoltaico,24.029,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.641299
Impianto FER fotovoltaico - Comune di Brindisi (BR) - 109.46 MW,,Puglia,BR,Brindisi,Puglia VIA FER - fotovoltaico,109.46,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.482426
Impianto FER agrivoltaico - Comune di Spinazzola (BT) - 47 MW,,Puglia,BT,Spinazzola,Puglia VIA FER - agrivoltaico,47.0,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.501304
